computer_id,learning_rate,batch_size,epochs,dropout,optimizer_type,run_id,train_losses,val_losses,train_accuracies,val_accuracies,timings,TP,TN,FP,FN,test_acc,epoch
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.2984,0.4678,89.6631,81.0345,11.6628,104,104,15,12,83.4409,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.2346,0.5267,91.186,80.3879,11.5552,104,104,15,12,83.4409,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.1904,0.4609,93.6317,84.2672,11.7934,104,104,15,12,83.4409,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.1146,0.4621,96.4467,84.9138,11.7607,104,104,15,12,83.4409,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0926,0.4736,96.6774,84.0517,11.8516,104,104,15,12,83.4409,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0847,0.4641,97.0466,85.5603,11.7185,104,104,15,12,83.4409,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0658,0.4651,98.4772,86.2069,11.7122,104,104,15,12,83.4409,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.068,0.3768,98.0157,86.8534,11.5823,104,104,15,12,83.4409,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0492,0.471,98.3387,85.5603,11.7199,104,104,15,12,83.4409,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0482,0.545,98.6156,83.6207,11.6807,104,104,15,12,83.4409,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0246,0.4951,99.4001,85.9914,11.6706,104,104,15,12,83.4409,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0361,0.5714,99.0771,86.6379,11.7885,104,104,15,12,83.4409,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,4b38a4e9-f8a7-42f8-9e4f-2064ade87dfd,0.0394,0.4805,98.9848,86.6379,11.8762,104,104,15,12,83.4409,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,1.3045,1.1437,36.1329,52.5862,11.7496,106,106,23,13,86.2366,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,1.0555,0.902,55.2377,61.6379,11.7852,106,106,23,13,86.2366,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.8677,0.7654,64.6054,69.8276,11.7575,106,106,23,13,86.2366,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.6606,0.6212,73.4195,75.8621,11.8091,106,106,23,13,86.2366,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.567,0.5979,79.4647,78.2328,11.8919,106,106,23,13,86.2366,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.448,0.5199,83.018,80.3879,11.897,106,106,23,13,86.2366,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.3154,0.5125,87.5404,81.8966,11.6126,106,106,23,13,86.2366,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.2341,0.4617,91.5551,84.2672,11.4695,106,106,23,13,86.2366,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.1566,0.4404,94.0471,86.6379,11.5123,106,106,23,13,86.2366,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.1501,0.5363,95.1084,83.8362,11.5029,106,106,23,13,86.2366,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0889,0.4791,97.5542,86.8534,11.5508,106,106,23,13,86.2366,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0629,0.489,98.0618,88.5776,11.511,106,106,23,13,86.2366,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0561,0.5382,98.2003,87.931,11.5194,106,106,23,13,86.2366,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0435,0.5375,98.6156,87.2845,11.4585,106,106,23,13,86.2366,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0387,0.562,98.8463,86.6379,11.4683,106,106,23,13,86.2366,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0303,0.5259,98.8463,90.5172,11.4497,106,106,23,13,86.2366,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0304,0.6452,98.8925,86.6379,11.6505,106,106,23,13,86.2366,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0327,0.7354,98.9848,84.9138,13.005,106,106,23,13,86.2366,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0288,0.5902,99.1232,87.5,11.4737,106,106,23,13,86.2366,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.5,sgd,d8aea46c-679e-435e-a491-c2a7a8ea14aa,0.0103,0.6196,99.8616,88.5776,11.5114,106,106,23,13,86.2366,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,10.1704,0.8344,46.1929,66.1638,20.9214,106,106,20,16,84.3011,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.8422,0.7325,64.5593,74.3534,22.674,106,106,20,16,84.3011,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.6371,0.6249,75.773,75.2155,20.871,106,106,20,16,84.3011,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.4603,0.5602,82.7873,80.1724,21.4298,106,106,20,16,84.3011,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.3469,0.6247,87.4019,76.5086,21.1201,106,106,20,16,84.3011,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.2751,0.57,89.5708,79.5259,21.7274,106,106,20,16,84.3011,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.281,0.4825,91.0014,83.8362,20.8537,106,106,20,16,84.3011,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.1425,0.5738,94.8316,84.6983,21.2048,106,106,20,16,84.3011,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.1281,0.5719,95.5238,82.9741,21.1559,106,106,20,16,84.3011,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0911,0.6526,96.7697,84.2672,21.6072,106,106,20,16,84.3011,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.1132,0.573,96.2621,87.2845,21.7681,106,106,20,16,84.3011,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.06,0.7739,98.0157,79.9569,21.8471,106,106,20,16,84.3011,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0855,0.6252,97.0466,84.9138,20.937,106,106,20,16,84.3011,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0497,0.8099,98.5233,84.9138,21.296,106,106,20,16,84.3011,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0525,0.7237,98.1541,85.7759,20.3611,106,106,20,16,84.3011,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0422,0.7078,98.6617,85.7759,20.9665,106,106,20,16,84.3011,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0596,0.6817,98.5233,85.5603,21.718,106,106,20,16,84.3011,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.07,0.5739,97.785,86.6379,20.9047,106,106,20,16,84.3011,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0491,0.7299,98.2464,84.2672,20.9689,106,106,20,16,84.3011,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,8b2d971d-cffe-4080-853b-dd986f8537c5,0.0447,0.7354,98.2464,83.8362,21.8964,106,106,20,16,84.3011,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,5.3537,1.0678,43.1934,64.8707,21.2691,101,101,24,11,82.7957,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.9352,1.1707,62.7596,58.4052,22.8915,101,101,24,11,82.7957,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.7133,0.6595,72.8657,72.4138,21.7024,101,101,24,11,82.7957,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.4835,0.7841,82.7411,73.2759,21.8111,101,101,24,11,82.7957,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.3664,0.758,87.0328,76.7241,22.0497,101,101,24,11,82.7957,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.2161,0.687,92.9395,81.25,21.7486,101,101,24,11,82.7957,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.1684,0.8635,94.647,80.6034,21.2564,101,101,24,11,82.7957,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.1382,0.9056,95.4315,82.3276,22.4421,101,101,24,11,82.7957,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0827,0.9065,97.1389,84.0517,22.181,101,101,24,11,82.7957,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0583,0.8387,98.431,81.25,21.4037,101,101,24,11,82.7957,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0564,1.1555,98.2926,81.25,22.3765,101,101,24,11,82.7957,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0771,0.988,97.4158,83.4052,20.8291,101,101,24,11,82.7957,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0577,0.9929,98.1541,82.9741,22.0078,101,101,24,11,82.7957,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.059,1.1795,98.4772,81.25,21.3058,101,101,24,11,82.7957,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0512,1.2596,98.431,84.9138,20.77,101,101,24,11,82.7957,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.036,1.3181,98.9848,82.3276,20.7011,101,101,24,11,82.7957,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0622,1.1487,98.3849,82.9741,21.5906,101,101,24,11,82.7957,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0424,1.2947,98.5695,81.8966,21.7654,101,101,24,11,82.7957,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.047,1.0419,98.9848,82.9741,21.5087,101,101,24,11,82.7957,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,adam,184ce30d-531c-4087-b52f-64342eccb3be,0.0182,1.2333,99.5385,84.9138,22.6393,101,101,24,11,82.7957,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,1.2531,1.0877,39.3632,50.8621,11.4526,121,121,16,11,86.8817,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.9485,0.7428,60.9599,68.1034,11.395,121,121,16,11,86.8817,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.6835,0.7917,72.5427,66.8103,11.4335,121,121,16,11,86.8817,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.5515,0.6267,79.1417,76.5086,11.4482,121,121,16,11,86.8817,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.3862,0.5187,85.8791,81.8966,11.4654,121,121,16,11,86.8817,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.2288,0.4334,91.6474,87.069,11.4783,121,121,16,11,86.8817,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.189,0.4507,93.6779,85.5603,12.7702,121,121,16,11,86.8817,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.1085,0.5048,96.4006,85.1293,11.7292,121,121,16,11,86.8817,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0775,0.5032,97.5081,87.069,11.531,121,121,16,11,86.8817,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0419,0.5976,98.8463,85.7759,11.6255,121,121,16,11,86.8817,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0316,0.586,99.2617,88.1466,11.7042,121,121,16,11,86.8817,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0149,0.5372,99.4924,86.4224,11.511,121,121,16,11,86.8817,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0247,0.5749,99.3539,84.6983,11.4745,121,121,16,11,86.8817,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0216,0.6408,99.4924,84.9138,11.4939,121,121,16,11,86.8817,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0156,0.6775,99.4001,87.2845,11.5084,121,121,16,11,86.8817,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0121,0.6321,99.5385,88.3621,11.6582,121,121,16,11,86.8817,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0102,0.5232,99.6308,87.931,11.6771,121,121,16,11,86.8817,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0047,0.7055,99.8616,87.2845,11.7777,121,121,16,11,86.8817,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.007,0.6975,99.7231,87.2845,11.567,121,121,16,11,86.8817,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,a0974e4e-07cc-4b5d-83ce-f5c4a1f63241,0.0025,0.7557,99.9539,87.069,11.6865,121,121,16,11,86.8817,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,1.2804,1.1445,38.1172,44.6121,11.9377,114,114,13,22,86.6667,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,1.062,0.9436,53.761,60.3448,12.2972,114,114,13,22,86.6667,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.8062,0.75,67.5588,67.4569,12.0005,114,114,13,22,86.6667,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.6454,0.6869,74.2501,76.2931,11.9441,114,114,13,22,86.6667,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.4879,0.4543,81.8643,84.6983,11.8755,114,114,13,22,86.6667,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.3315,0.5261,86.9405,81.681,11.9868,114,114,13,22,86.6667,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.2457,0.3788,91.2321,86.6379,11.8633,114,114,13,22,86.6667,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.1511,0.4588,94.647,86.8534,11.6427,114,114,13,22,86.6667,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0811,0.468,97.185,88.3621,11.9479,114,114,13,22,86.6667,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0687,0.4514,98.108,88.1466,11.9645,114,114,13,22,86.6667,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.054,0.5456,98.3849,87.069,12.026,114,114,13,22,86.6667,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0284,0.5149,99.5385,89.2241,11.7427,114,114,13,22,86.6667,12
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.019,0.4551,99.4462,88.5776,11.6003,114,114,13,22,86.6667,13
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0275,0.553,98.9848,85.9914,12.052,114,114,13,22,86.6667,14
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0317,0.4365,99.2155,89.2241,11.726,114,114,13,22,86.6667,15
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0148,0.4113,99.5847,89.6552,11.5454,114,114,13,22,86.6667,16
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0077,0.4316,99.8154,90.3017,11.6306,114,114,13,22,86.6667,17
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.01,0.5545,99.5847,89.4397,11.4771,114,114,13,22,86.6667,18
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.0063,0.6117,99.9077,88.3621,11.6569,114,114,13,22,86.6667,19
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.005,32,20,0.2,sgd,cf28f0ca-b092-41db-b389-2a15effc8cb5,0.009,0.5166,99.8616,88.5776,11.5071,114,114,13,22,86.6667,20
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,1.3457,1.0321,45.593,54.9569,20.7876,104,104,9,16,85.3763,1
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.8212,0.831,67.8357,64.6552,20.6738,104,104,9,16,85.3763,2
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.5922,0.6773,77.3419,72.1983,20.4321,104,104,9,16,85.3763,3
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.4066,0.6167,84.7716,77.8017,20.8685,104,104,9,16,85.3763,4
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.2565,0.5741,90.7707,82.9741,20.9396,104,104,9,16,85.3763,5
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.1634,0.5976,94.6931,80.819,20.9658,104,104,9,16,85.3763,6
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.1011,0.6047,96.6313,83.8362,22.0156,104,104,9,16,85.3763,7
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.0848,0.7046,96.862,82.9741,22.0527,104,104,9,16,85.3763,8
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.0639,0.691,97.7388,82.3276,21.3993,104,104,9,16,85.3763,9
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.0446,0.6948,98.5233,85.1293,22.1637,104,104,9,16,85.3763,10
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.0583,0.8487,98.2926,82.9741,21.6398,104,104,9,16,85.3763,11
a71fc046-fb75-4160-a1b4-75f96f69fb6b,0.001,32,20,0.5,adam,7e63832a-c7ea-4822-b53f-06f5e79c33b8,0.0292,0.8927,99.1232,84.2672,22.2047,104,104,9,16,85.3763,12
